PredictEd Knowledge Map,Version,11,LTM
de,11204,la,mettre,couleur,forest,parte,1803,15,12,1,1
main,33,de,noire,d,toutes,ou,4,1,1,1,1
dieu,33,et,mithra,indou,avec,étant,3,2,1,1,1
devint,33,le,maire,propriétaire,associé,lieutenant,6,2,1,1,1
espèces,33,est,animales,regroupées,dépourvues,représentées,1,1,1,1,1
six,33,mois,équipes,corps,étaient,années,3,1,1,1,1
gauche,33,de,à,du,se,les,4,3,3,2,1
donner,33,des,un,la,aux,les,6,5,3,1,1
régions,33,d,de,parallèles,occupées,en,3,3,1,1,1
retour,33,de,à,d,dans,après,6,4,3,2,1
rivière,32,à,saint,green,»,modder,3,2,1,1,1
bâtiments,32,de,annexes,à,conventuels,qui,8,2,2,1,1
b,32,sur,crée,une,f,du,3,1,1,1,1
second,32,fils,s,fgd,fœtus,d,2,1,1,1,1
permettant,32,de,d,au,la,des,12,6,2,2,1
nuit,32,du,faisant,ils,menées,à,4,1,1,1,1
services,32,de,d,météorologiques,essentiels,qui,4,2,1,1,1
véritable,32,exploitation,satire,feuilleton,leçon,syndicat,1,1,1,1,1
zones,32,de,plus,équatoriales,semi,ou,8,2,1,2,1
marque,32,de,la,pélegrin,à,commerciale,5,5,1,1,1
unique,32,dans,où,au,pour,appliqué,3,2,1,1,1
an,32,ii,noz,pour,au,iii,7,1,2,1,1
classe,32,de,et,d,a,est,4,2,1,1,1
charles,32,de,v,et,ribière,west,5,1,1,1,1
pièces,32,de,au,édulcorées,mettent,brèves,8,1,1,1,1
division,32,de,du,islandaise,belge,australienne,6,5,1,1,1
pont,31,couvert,d,des,supérieur,se,4,2,1,1,1
sainte,31,du,vierge,thérèse,d,marguerite,1,1,1,1,1
je,31,suis,me,crois,t,sais,5,2,1,1,1
équipe,31,de,qui,en,réserve,doit,8,3,2,1,1
travers,31,la,le,les,des,du,6,5,5,3,2
suivante,31,les,est,un,il,le,1,1,1,1,1
salle,31,de,d,des,wagram,spécialisée,13,4,2,1,1
forces,31,de,alliées,spéciales,répressives,zouloues,3,2,1,1,1
outre,31,la,zlatorog,atlantique,en,leur,2,1,1,1,1
ni,31,trop,vogue,défauts,avantages,nécessaire,2,1,1,1,1
voit,31,sa,la,l,très,donc,2,2,2,1,1
scène,31,du,les,aurait,devient,funéraire,3,2,1,1,1
couleur,31,beige,fauve,grise,naturelle,varie,1,1,1,1,1
simple,31,de,moine,et,fait,se,3,1,1,1,1
nouveaux,31,centres,taxa,résultats,services,films,1,1,1,1,1
bonne,30,partie,qualité,taille,réputation,audience,3,3,1,1,1
santé,30,et,l,mais,se,interne,5,2,1,1,1
cadre,30,de,du,d,la,idyllique,8,4,2,1,1
domaine,30,de,du,paternel,est,nervien,5,4,1,1,1
ici,30,et,les,encore,tel,comme,3,2,1,1,1
situation,30,de,et,hydrographie,géographique,a,5,3,1,1,1
new,30,york,spirit,qui,yorkais,kasuto,18,1,1,1,1
rendre,30,visite,un,ces,en,horizontal,2,1,1,1,1
actuellement,30,en,de,le,les,ces,4,1,1,1,1
courant,30,pour,astrologique,patriotique,intense,à,2,1,1,1,1
album,30,est,a,fut,the,des,3,1,1,1,1
japon,30,pour,entre,une,sous,des,2,2,2,2,1
joueurs,30,qui,se,prédisposés,font,préférés,2,2,1,1,1
presque,30,toutes,tous,à,toujours,entièrement,6,5,3,2,1
composé,30,de,d,du,avec,exclusivement,15,4,2,2,1
international,30,de,d,allemand,l,polonais,7,2,2,1,1
amis,29,de,et,intimes,esquiros,se,6,3,1,1,1
lequel,29,il,se,de,le,s,13,1,1,1,1
rouge,29,et,à,constituent,se,pût,3,2,1,1,1
route,29,et,n,touristique,clermont,d,2,1,1,1,1
chacun,29,d,de,une,figurant,apportait,5,4,2,1,1
joue,29,un,une,avec,des,alors,5,3,2,1,1
vol,29,d,de,par,orbital,ii,2,2,1,1,1
langues,29,et,étrangères,sifflées,utilisant,connues,3,1,1,1,1
huit,29,jours,musées,livres,mains,bandes,1,1,1,1,1
britannique,29,karen,et,ne,fit,qui,1,1,1,1,1
ancien,29,joueur,coureur,policier,cimetière,officier,2,2,1,1,1
villes,29,ou,pilotes,participantes,pillées,thermales,1,1,1,1,1
double,29,apparue,«,titre,diplômes,tâche,1,1,1,1,1
personnages,29,de,des,apparaissent,chorégraphiques,comportant,3,1,1,1,1
mêmes,29,règles,tendances,lieux,moyens,équipes,2,1,1,1,1
principale,29,de,des,propriété,armée,en,4,3,1,1,1
mal,29,pour,qui,de,traitée,informés,2,2,2,1,1
terres,29,labourables,agricoles,d,situées,ou,2,2,1,1,1
théâtre,29,et,où,français,serbe,d,3,1,1,1,1
notes,29,et,c,certaines,de,références,17,1,1,1,1
monuments,28,parisiens,laïques,sur,et,eglise,1,1,1,1,1
personnage,28,de,du,se,secondaire,armé,6,3,1,1,1
armes,28,appartenaient,modernes,qui,pour,ordinaires,1,1,2,1,1
mondiale,28,par,ayant,situé,vitré,furent,2,1,1,1,1
droite,28,et,à,illustre,française,du,4,2,1,1,1
pu,28,être,s,accéder,bâtir,espérer,7,6,1,1,1
doivent,28,résider,maintenir,s,plutôt,assurer,1,1,1,1,1
chapelle,28,et,de,fondée,victorienne,est,6,2,1,1,1
prince,28,est,igor,komatsu,rakeri,doit,1,1,1,1,1
février,28,et,de,#,#,#,2,1,0,0,0
passer,28,le,pour,à,son,les,5,3,2,1,1
directeur,28,des,général,du,fut,jacques,4,4,2,1,1
veut,28,dire,déterminer,l,très,emmener,3,1,2,1,1
surface,28,du,d,pour,permettent,avec,3,2,1,1,1
longue,28,période,distance,et,rivière,étreinte,2,2,2,1,1
peuple,28,tire,gemish,publie,comme,chinois,1,1,1,1,1
ensemble,28,de,fini,pour,homogène,a,3,2,2,1,1
faible,28,pour,ni,qui,taux,peut,3,1,1,1,1
genre,28,fut,aratinga,stegostoma,polyommatus,psittinus,1,1,1,1,1
cité,28,pour,comme,a,monastique,dans,2,2,1,1,1
nature,28,et,du,environnement,morte,humaine,2,3,1,1,1
europe,28,et,francophone,ceux,l,dont,3,1,1,1,1
ordre,28,de,alphabétique,chronologique,total,cycadales,8,4,2,1,1
terrain,28,peu,afin,est,si,acquit,1,1,1,1,1
r,28,mais,de,le,t,soit,1,1,1,1,1
petits,27,cratères,ballonnets,devront,palais,cafés,1,1,1,1,1
vallée,27,de,du,qui,des,naît,7,6,1,1,1
certain,27,nombre,succès,goût,gobert,soutien,11,1,1,1,1
travaux,27,de,d,publics,et,est,9,2,2,1,1
province,27,de,du,pour,où,pouvait,5,2,1,1,1
celles,27,des,que,d,qui,à,6,3,2,1,1
probablement,27,la,un,par,de,antérieures,2,2,2,2,1
sort,27,son,au,étaient,soit,que,3,2,1,1,1
association,27,de,éducative,libre,française,venant,2,1,1,1,1
apparaît,27,comme,dans,incontestablement,un,lorsque,4,4,1,1,1
compétition,27,internationale,officielle,de,pour,en,2,1,1,1,1
prise,27,de,en,au,d,pour,8,6,3,3,1
droits,27,de,patrimoniaux,au,civiques,politiques,9,2,2,1,1
cinéma,27,en,muet,on,tout,hollywoodienne,3,2,1,1,1
culture,27,et,antique,les,olmèque,coréenne,5,1,1,1,1
considéré,27,comme,par,encore,#,#,22,2,1,0,0
vite,27,et,tendineux,squib,fin,engagé,2,1,1,1,1
présence,26,de,d,du,française,humaine,13,5,5,1,1
morts,26,sont,en,et,de,côté,3,3,2,1,1
problèmes,26,de,lugubres,s,urgents,environnementaux,4,1,1,1,1
pratique,26,de,du,qu,religieuse,principalement,3,3,2,1,1
département,26,de,d,sur,en,des,11,1,2,1,1
lumière,26,des,qui,touche,visible,est,2,1,1,1,1
match,26,auxerre,voit,se,des,retour,1,1,1,1,1
vitesse,26,de,du,est,croissante,maximale,8,2,1,1,1
passage,26,de,à,en,que,sur,5,2,2,1,1
représente,26,la,une,actuellement,plus,sainte,5,3,1,1,1
chanson,26,populaire,est,du,be,montre,2,2,1,1,1
références,26,liens,voir,culturelles,pour,annexes,6,2,1,1,1
gros,26,de,que,optique,hits,noyau,2,2,1,1,1
quartier,26,d,régna,font,ouest,du,1,1,1,1,1
campagne,26,militaire,pour,qui,anti,électorale,2,2,1,1,1
voie,26,ferrée,électronique,maritime,du,intramusculaire,2,1,1,1,1
noir,26,et,la,est,dans,ou,6,1,1,1,1
pourrait,26,être,également,en,avoir,résulter,8,2,1,1,1
parties,26,de,du,ont,emboîtées,aient,3,2,1,1,1
résultat,26,est,n,souhaité,paradoxal,majoritaire,2,1,1,1,1
lac,26,pierre,artificiel,vänern,oriental,et,1,1,1,1,1
propriété,25,de,d,privée,du,acquise,4,3,3,2,1
finalement,25,assassiné,l,jamais,retenue,abandonnée,1,1,1,1,1
géographie,25,histoire,Économie,en,le,situé,4,2,2,2,1
proximité,25,de,du,avec,en,immédiate,7,5,3,1,1
présent,25,dans,à,deux,harry,est,6,1,1,1,1
in,25,the,paradise,january,das,valen,6,1,1,1,1
jouer,25,aux,arrière,dans,les,une,2,1,1,1,1
devenir,25,des,« the,crédit,ministre,chevalier,3,1,1,1,1
lignes,25,de,et,supérieures,circulaire,régionales,10,1,1,1,1
san,25,marco,antonio,francisco,salvador,marino,3,3,3,1,1
sujet,25,à,de,dans,même,laisse,3,3,1,1,1
élevé,25,que,de,au,à,avec,4,2,2,2,1
majorité,25,des,de,d,dans,est,12,3,1,1,1
remporte,25,un,de,à,toutefois,ainsi,4,3,2,1,1
basse,25,et,du,de,en,l,3,2,1,1,1
utilisée,25,pour,en,par,comme,à,5,4,3,2,1
jeunesse,25,et,pour,éternelle,À,lorscheider,3,2,1,1,1
voyage,25,de,se,aller,effectué,vers,3,2,1,1,1
américain,25,a,sur,né,commence,créé,3,1,1,1,1
sept,25,ans,degrés,uniques,douleurs,facultés,4,1,1,1,1
chambre,25,des,de,du,d,syndicale,3,4,3,2,1
anciens,25,membres,buffets,dont,amis,voyaient,2,1,1,1,1
filles,24,et,à,allait,progresse,mais,3,2,1,1,1
fondé,24,en,à,récemment,peu,qu,10,3,1,1,1
forte,24,de,somme,densité,population,pente,3,1,1,1,1
blanc,24,et,biseauté,la,vert,minuscule,5,1,1,1,1
sources,24,égyptiennes,utilisent,thermales,les,pour,1,1,1,1,1
mieux,24,à,ce,accepté,identifier,classées,2,1,1,1,1
types,24,de,d,des,fondamentaux,peuvent,13,6,1,1,1
formes,24,de,d,sont,complémentaires,émergent,4,4,2,1,1
coup,24,de,d,sec,la,#,13,5,1,1,0
parents,24,de,étaient,adoptifs,restent,décident,4,1,1,1,1
uniquement,24,en,par,sur,dû,lorsque,2,2,1,1,1
mariage,24,de,pour,et,est,ouvert,3,2,2,1,1
collection,24,de,automne,champs,savoir,suite,8,1,1,1,1
générale,24,de,des,tétraédrique,auprès,d,6,1,1,1,1
commerce,24,de,et,ayant,extérieur,international,3,3,1,1,1
produits,24,multiples,également,à,susceptible,sont,1,1,1,1,1
critique,24,sur,de,ne,et,très,3,1,1,2,1
lieux,24,et,qu,à,des,de,11,1,1,1,1
pied,24,de,aux,d,du,au,2,1,1,1,1
édition,24,de,avec,des,est,du,5,2,2,1,1
moyens,24,du,offensifs,aussi,d,choisis,2,1,1,1,1
ceci,24,indiquait,explique,apportait,a,sera,1,1,1,1,1
iii,24,de,par,était,laissa,internationale,4,1,1,1,1
puisque,24,la,le,banjan,boleslas,l,4,3,1,1,1
mot,24,d,et,akkadien,allemand,vibro,2,1,1,1,1
célèbre,24,et,est,expédition,fromage,école,2,2,1,1,1
officiel,24,de,du,des,certains,»,7,5,2,1,1
paul,24,winter,laffont,valéry,l,molitor,2,1,1,1,1
siège,24,de,du,obligatoirement,est,social,5,3,1,1,1
activités,24,en,musicales,diverses,typiquement,tels,5,1,1,1,1
soldats,24,de,romains,japonais,à,qui,3,2,2,1,1
suivi,24,de,prolongé,une,la,le,5,1,1,1,1
v,24,de,par,paléologue,siècle,d,4,2,1,1,1
parler,24,d,du,au,mais,est,4,2,1,1,1
télévision,24,de,éducative,produite,à,privée,2,1,1,1,1
continue,23,à,sa,et,inlassablement,en,2,1,1,1,1
course,23,cycliste,automobile,est,qu,chez,1,1,1,1,1
populaire,23,et,pour,démocratique,rapporte,dans,1,2,1,1,1
vont,23,devenir,permettre,changer,plutôt,à,1,1,1,1,1
fond,23,d,de,blanc,est,plat,3,3,1,1,1
soutien,23,de,à,au,également,en,4,3,2,1,1
permettent,23,de,aux,d,le,une,8,2,2,2,1
meilleur,23,résultat,entraîneur,état,score,de,2,1,1,1,1
québec,23,et,encore,en,sous,vivent,2,2,1,1,1
situe,23,dans,en,à,géographiquement,la,7,4,3,1,1
régime,23,de,irakien,où,soviétique,allemand,4,1,1,1,1
publique,23,en,et,pétrolière,de,anglaise,2,2,1,1,1
numéro,23,de,pactole,d,six,paraît,6,1,1,1,1
siècles,23,les,de,troublés,pour,que,2,2,1,1,1
revue,23,scientifique,homonyme,objections,de,annuelle,2,1,1,1,1
suisse,23,et,dont,de,contemporain,uniquement,6,1,1,1,1
directement,23,à,après,du,au,avec,3,2,1,1,1
fer,23,pour,de,a,»,sur,3,1,1,1,1
ait,23,été,un,pour,des,commencé,5,3,1,1,1
patrimoine,23,architectural,monuments,la,artistique,d,2,1,1,1,1
allemagne,23,du,et,d,salamandre,avec,2,1,1,1,1
gare,23,de,souterraine,principale,le,elle,7,3,1,1,1
problème,23,de,à,peut,diffère,et,7,2,1,1,1
i,23,le,e,partis,iv,laugh,3,2,1,1,1
quatrième,23,et,livre,consécutive,dauphine,année,3,1,1,1,1
quant,23,à,aux,au,#,#,16,6,1,0,0
prison,23,seigneuriale,fut,de,une,ferme,2,1,1,1,1
fera,23,office,bien,celle,demi,levé,1,1,1,1,1
soient,23,suivies,revus,l,assemblés,ou,1,1,1,1,1
marché,23,des,et,mature,du,au,3,2,1,1,1
sorte,23,de,que,une,sa,qu,9,5,1,1,1
devenu,23,un,le,la,une,obsolète,5,3,1,1,1
savoir,23,ce,se,quel,où,pour,2,1,1,1,1
royaume,23,de,d,asturien,étranger,rhénan,5,1,1,1,1
utilise,23,des,pour,glencadam,souvent,bien,4,3,1,1,1
films,23,et,n,actuels,à,au,2,1,1,1,1
maisons,23,de,royales,sont,individuelles,anciennes,3,1,1,1,1
totalement,23,revu,ordonné,mégalomane,inefficace,disculpée,1,1,1,1,1
européenne,23,et,a,de,suggère,qui,2,1,1,1,1
effets,23,de,indésirables,ce,contraires,inductifs,3,2,1,1,1
pris,22,la,une,connaissance,un,sur,2,1,1,1,1
traitement,22,de,et,éventuellement,thermique,précoce,8,1,1,1,1
canada,22,le,ne,a,george,et,1,1,1,1,1
demi,22,de,heure,avec,série,couchée,4,1,1,1,1
concours,22,de,d,du,dans,des,5,1,1,1,1
communes,22,de,limitrophes,et,associées,au,4,3,2,1,1
loin,22,de,du,d,le,retentit,6,3,3,1,1
kilomètres,22,de,au,du,par,linéaires,5,3,2,2,1
moteur,22,de,à,du,tddi,graphique,3,2,1,1,1
description,22,les,la,plethodontohyla,il,du,2,1,1,1,1
caractère,22,de,socioculturel,exigeant,obligatoire,officiel,2,1,1,1,1
diverses,22,espèces,manifestations,accusations,abbayes,qu,2,2,1,1,1
catholique,22,de,le,mosellan,avec,pax,2,1,1,1,1
tel,22,qu,un,c,jour,dessein,7,1,1,1,1
and,22,blues,gorals,friends,co,the,1,1,1,1,1
chansons,22,enregistrées,sous,par,et,pour,1,1,1,1,1
traité,22,de,d,politique,et,des,7,3,1,1,1
tente,22,de,d,avec,alors,sans,17,2,1,1,1
titres,22,en,de,contiennent,passés,instrumentaux,3,2,1,1,1
presse,22,new,d,quotidienne,comme,anarchiste,1,1,1,1,1
difficile,22,de,à,d,succession,au,7,4,2,1,1
lien,22,externe,avec,de,direct,le,10,2,2,1,1
comte,22,de,d,gyula,considère,stanislaw,10,4,1,1,1
sert,22,de,actuellement,d,sur,réellement,8,1,1,1,1
science,22,qu,peut,fiction,plus,anglo,1,1,1,1,1
sein,22,de,du,d,des,desquelles,10,5,3,1,1
aller,22,jusqu,en,des,transcrire,explorer,5,2,1,1,1
référence,22,à,au,carbonell,géodésique,connue,6,4,1,1,1
défense,22,de,selon,à,nationale,aérospatiale,5,1,1,1,1
légende,22,d,lie,tenace,circulaire,fut,1,1,1,1,1
auprès,22,de,du,des,d,#,11,6,4,1,0
atteint,22,le,vers,par,même,limerick,2,1,1,1,1
école,22,de,d,pastorale,fut,économique,4,2,1,1,1
dernières,22,années,élections,ayant,unités,courses,5,2,1,1,1
ministre,22,de,dans,du,abhisit,est,3,1,1,1,1
total,22,de,des,fini,la,request,5,2,1,1,1
composée,22,de,d,à,que,le,13,2,1,1,1
bibliographie,21,anglophone,sommaire,nombreuses,générale,luo,2,1,1,1,1
revient,21,à,en,sur,pas,alors,8,3,2,1,1
train,21,de,et,d,est,initialement,8,3,2,1,1
comité,21,central,olympique,exécutif,directeur,ieee,3,2,2,1,1
japonais,21,les,enlevés,sont,鈴木,à,1,1,1,1,1
trouver,21,des,de,une,refuge,quelle,3,3,2,1,1
central,21,du,constitué,signifiait,plus,par,5,1,1,1,1
gestion,21,du,des,de,john,transparente,4,3,2,1,1
ministère,21,de,des,par,néo,public,11,2,1,1,1
secteur,21,hôtelier,pour,édition,représente,privé,1,1,1,1,1
sorti,21,le,de,au,sur,à,4,3,2,1,1
vieux,21,pont,prince,du,tilleul,chêne,2,1,1,1,1
pouvait,21,être,pas,plus,le,accéder,2,1,1,1,1
montre,21,la,le,de,qu,les,3,2,1,1,1
synopsis,21,le,rebecca,on,la,cette,3,1,1,1,1
utilisent,21,le,souvent,généralement,des,les,3,2,1,1,1
victoires,21,pour,en,et,lors,seront,3,4,3,1,1
plantes,21,à,en,typiques,sont,ayant,2,2,1,1,1
statut,21,de,officiel,du,v,d,7,1,1,1,1
niveaux,21,de,d,sont,officiel,combinant,4,3,2,1,1
hors,21,de,du,service,le,collection,7,6,1,1,1
qualité,21,de,et,des,avec,avait,4,3,3,1,1
haute,21,altitude,pression,où,du,vallée,2,2,2,1,1
travailler,21,sur,avec,dans,dur,ensemble,5,3,1,1,1
connaître,21,la,les,immédiatement,comme,au,4,2,1,1,1
sociale,21,est,»,la,du,pour,1,2,1,1,1
arrive,21,à,aux,avec,qu,vêtue,5,1,1,1,1
cœur,21,de,du,est,joie,s,5,5,2,1,1
st,21,agathe,gall,nichola,nicolas,joseph,1,1,1,1,1
proche,21,de,du,et,viennent,des,6,4,4,1,1
voire,21,pour,de,milieu,d,égoïstes,2,2,1,1,1
communication,21,payée,au,et,satellitaire,tout,2,1,1,1,1
vu,21,le,en,leur,comme,s,2,2,1,1,1
reprend,21,le,ses,la,les,des,6,2,2,2,1
russe,21,en,d,soignée,maurice,fait,2,1,1,1,1
longtemps,21,été,que,possédé,à,la,2,2,1,1,1
maintenant,21,yersinia,une,»,obtenu,ou,1,1,1,1,1
portant,21,sur,son,des,quatre,la,3,2,1,1,1
permis,21,de,à,d,par,voile,11,3,2,1,1
choix,21,des,de,que,met,—,5,3,1,1,1
commission,21,européenne,de,des,électorale,disciplinaire,3,2,1,1,1
libre,21,d,et,peut,comme,firebird,2,2,1,1,1
modèles,20,de,suggère,à,ont,d,7,1,1,1,1
état,20,de,d,du,normal,toponymique,8,3,1,1,1
taux,20,de,d,bruts,prévu,moyen,11,5,1,1,1
jacques,20,rigaud,iribarren,rousselot,est,ledoux,1,1,1,1,1
trouvent,20,dans,également,refuge,bientôt,sur,4,1,1,1,1
officiellement,20,le,sa,retenue,appliqué,toute,2,1,1,1,1
mairie,20,de,fut,en,mairie,la,5,1,1,1,1
allemande,20,d,lors,s,étant,de,1,1,1,1,1
sommet,20,du,de,avec,d,personnel,5,4,2,1,1
connaissance,20,des,du,de,d,avec,3,2,2,2,2
créée,20,en,par,où,pour,à,6,4,1,1,1
parle,20,de,d,beaucoup,français,ainsi,7,3,1,1,1
station,20,spatiale,«,polaire,émet,balnéaire,1,1,1,1,1
nouvel,20,album,échec,observateur,élan,an,3,2,1,1,1
printemps,20,et,jusqu,suivant,à,de,3,1,1,1,1
représentant,20,de,une,les,l,dans,4,2,1,1,1
systèmes,20,de,phonétiques,sur,du,biologiques,7,1,1,1,1
réalité,20,du,virtuelle,extérieure,physique,a,2,2,1,1,1
Économie,20,l,histoire,la,c,lovagny,2,2,2,1,1
buts,20,marqués,à,des,dans,importants,2,1,1,1,1
seuls,20,les,phénomènes,bénéficiaires,à,deux,6,1,1,1,1
armée,20,restèrent,romaine,séparatiste,aider,perse,1,1,1,1,1
tombe,20,amoureux,ne,alors,l,même,3,1,1,1,1
reprises,20,pour,du,entre,son,les,1,1,1,1,1
robert,20,de,monckton,dowdell,tatsumi,byrd,2,1,1,1,1
différence,20,entre,de,du,la,d,7,5,3,1,1
rend,20,compte,plus,un,chuck,verbalement,3,1,1,1,1
mémoire,19,de,des,du,physique,fpm,3,2,2,1,1
voix,19,des,pour,et,d,dans,1,1,1,1,1
élément,19,ne,sonore,inférieur,nilpotent,unique,1,1,1,1,1
champ,19,de,extérieur,d,gravitationnel,géomagnétique,6,1,1,1,1
réussit,19,à,pas,un,le,surtout,12,1,1,1,1
vit,19,principalement,aussi,surtout,toujours,aujourd,1,1,1,1,1
moitié,19,du,de,des,ouest,nord,9,5,2,2,1
dû,19,au,à,être,se,abandonner,5,3,2,1,1
f,19,c,a,à,posons,t,1,1,1,1,1
camp,19,de,est,américain,nationaliste,avec,8,2,1,1,1
humains,19,qui,»,afin,dans,restent,2,1,1,1,1
durée,19,d,de,moyenne,des,plus,5,4,1,1,1
termes,19,de,employés,représente,au,avec,8,2,1,1,1
bâtiment,19,a,de,public,date,des,2,2,1,1,1
rien,19,d,ici,classifier,que,est,2,1,1,2,1
réalisé,19,par,l,pour,à,en,5,1,1,1,1
revanche,19,des,les,en,entre,pas,2,2,1,1,1
ami,19,de,à,macruari,bartolozzi,et,3,2,1,1,1
principaux,19,seigneurs,groupes,de,travaux,systèmes,1,1,1,1,1
propose,19,une,au,de,un,la,5,3,3,2,1
fonctions,19,de,d,ercuis,ecclésiastiques,occupés,3,2,1,1,1
t,19,en,est,n,san,b,2,1,2,1,1
américaine,19,en,pour,depuis,aux,ne,2,2,1,1,1
russie,19,le,sur,impériale,fut,venant,2,1,1,2,1
constitué,19,de,d,par,que,essentiellement,8,4,2,1,1
explique,19,que,qu,comment,les,ainsi,5,2,1,1,1
chemin,19,de,des,au,edition,le,8,3,1,1,1
responsable,19,du,d,entre,départemental,cgt,4,1,1,1,1
règne,19,de,dans,américain,des,du,4,3,1,1,1
ouvrage,19,de,d,a,the,français,2,1,1,1,1
couleurs,19,de,héraldiques,rouges,rose,souvent,4,1,1,1,1
processus,19,de,d,atteint,en,est,5,5,1,1,1
suivant,19,les,l,la,donne,illustre,4,2,2,1,1
port,19,et,érigé,embargos,ouvert,fermé,2,1,1,1,1
perd,19,son,progressivement,sa,que,donc,4,1,1,1,1
matériel,19,moteur,à,pour,sophistiqué,roulant,2,1,1,1,1
activité,19,de,au,missionnaire,et,prédatrice,3,1,1,1,1
découvre,19,le,un,qu,l,son,5,2,2,1,1
vivre,19,dans,seul,»,pour,et,2,1,1,1,1
fortement,19,sur,inclinées,ternie,lié,ancrée,1,1,1,1,1
york,19,par,in,en,actuel,laing,2,1,1,1,1
duc,19,de,d,et,philippe,lui,6,3,1,1,1
philippe,19,le,auguste,fera,épouse,vi,2,1,1,1,1
bassin,19,du,versant,méditerranéen,atlantique,d,4,2,1,1,1
rock,18,et,britannique,dans,progressif,à,2,1,1,1,1
professeur,18,bernard,des,daiba,zaleski,au,1,1,1,1,1
devoir,18,de,se,en,plusieurs,achever,5,1,1,1,1
physique,18,et,ne,qu,fondamentale,du,4,1,1,1,1
propriétaire,18,du,de,d,et,il,3,2,2,1,1
changer,18,de,le,d,gratuitement,ses,8,2,2,1,1
documents,18,d,retrouvés,historiques,juridiques,personnels,2,1,1,1,1
administration,18,démographie,monuments,downtown,et,de,9,1,1,1,1
doute,18,le,liée,du,pas,et,2,1,1,1,1
classes,18,de,est,sont,ordinaires,combattantes,4,1,1,1,1
supérieur,18,à,de,consulaire,plus,au,4,3,1,1,1
propres,18,mais,griffes,frontières,moyens,parcelles,1,1,1,1,1
lettre,18,qui,lui,ainsi,n,—,3,1,1,1,1
liberté,18,de,ils,pour,artistique,d,4,1,1,1,1
al,18,gore,ba,arabi,valor,sole,1,1,1,1,1
social,18,et,montrant,de,entre,qui,3,1,1,1,1
phase,18,s,finale,du,et,des,2,2,1,1,1
analyse,18,adn,statistique,dans,le,sur,1,1,1,1,1
rarement,18,à,égalés,sorti,autonomes,cultivées,1,1,1,1,1
critiques,18,comme,d,jouent,qui,l,1,1,1,1,1
locale,18,et,soutien,de,nommée,»,3,1,1,1,1
objets,18,correspond,mérovingiens,lui,inanimés,façonnés,1,1,1,1,1
meurt,18,le,en,de,dans,vite,3,3,2,1,1
commencé,18,à,par,la,le,jeudi,6,2,2,2,1
méthode,18,de,des,débute,pour,récupérer,3,2,1,1,1
michel,18,deutsch,therrien,nerval,bouvard,jean,1,1,1,1,1
médaille,18,d,de,à,lors,que,10,3,1,1,1
familles,18,de,ordre,rabier,romaines,catholiques,3,1,1,1,1
plaque,18,commémorative,de,avec,ne,varie,4,3,1,1,1
idées,18,personnelles,philosophiques,républicaines,sont,aux,1,1,1,1,1
banque,18,de,d,centrale,gros,paie,5,3,2,1,1
besoin,18,de,d,du,en,depuis,6,6,3,1,1
chinois,18,ont,littéraire,s,ou,interviennent,2,1,1,1,1
mains,18,des,de,avec,fortes,propres,2,2,1,1,1
propriétés,18,de,doit,légèrement,physiques,aucun,1,1,1,1,1
versions,18,du,récentes,très,localisées,officielles,2,1,1,1,1
semaine,18,suivante,réservée,entre,de,du,1,1,1,1,1
signe,18,de,un,d,au,également,5,4,1,1,1
projets,18,de,secrets,touristiques,sur,d,5,1,1,1,1
soleil,18,levant,ou,se,que,»,2,1,1,1,1
réforme,18,de,et,du,sont,agraire,4,2,2,1,1
section,18,triangulaire,d,par,située,entre,1,1,1,1,1
largement,17,inspiré,diffusées,utilisée,réélu,le,2,1,2,1,1
commença,17,à,une,en,sa,son,7,2,2,1,1
maire,17,et,en,tecnimont,délégué,à,1,1,1,1,1
villages,17,près,ont,avec,du,aborigènes,1,1,1,1,1
commun,17,de,sur,avec,s,dans,3,1,2,1,1
possibilité,17,de,d,pour,à,que,7,5,2,1,1
faits,17,en,expérimentaux,à,semblent,passe,3,1,1,1,1
com,17,par,juif,terminologie,c,#,1,1,1,1,0
cimetière,17,de,à,est,sont,sainte,6,1,1,1,1
auteurs,17,les,qui,de,et,s,1,1,1,1,1
anti,17,et,voire,complet,développés,de,2,1,1,1,1
puisqu,17,utilisent,pierrelatte,ne,inscrit,vivaient,1,1,1,1,1
parvient,17,à,presque,cependant,encore,brillamment,9,2,1,1,1
belgique,17,anversoise,notes,ou,il,dépendante,1,1,1,1,1
crée,17,le,une,en,et,à,3,1,1,1,1
présentation,17,le,informelle,l,depuis,«,2,1,1,1,1
obtient,17,son,plus,sa,avant,en,4,1,1,1,1
simplement,17,l,par,d,le,nommé,2,1,1,1,1
mission,17,de,ne,la,mais,d,4,1,1,1,1
tours,17,et,avant,plus,de,auraient,2,1,1,2,1
conserve,17,les,son,cette,une,l,2,2,1,1,1
conscience,17,de,des,dans,croissante,du,5,2,1,1,1
