PredictEd Knowledge Map,Version,11,LTM
the,15436,following,scientific,neuron,evolution,bookcc,39,33,22,4,1
hearing,72,and,the,separate,here,than,5,2,1,1,1
disease,72,and,is,that,�new,on,5,4,3,1,1
him,72,and,a,with,immediately,sitting,3,2,2,1,1
produce,71,the,fitness,specific,conscious,manifest,10,2,1,1,1
something,71,that,else,to,black,vague,10,4,2,1,1
�and,71,the,it,that,if,perhaps,8,4,3,2,1
conditions,71,that,on,these,supporting,have,6,2,1,1,1
tasks,71,that,in,by,was,before,5,2,1,1,1
processing,71,of,information,as,causes,faces,10,4,1,1,1
really,71,works,do,know,matter,understand,3,3,2,2,1
free,71,will,press,to,use,of,27,10,8,1,1
increases,70,the,in,their,blood,children�s,14,13,2,2,1
begin,70,to,with,our,the,my,33,6,3,2,1
older,70,adults,people,memories,than,reported,29,3,2,1,1
report,70,on,believing,what,scientific,to,13,1,1,1,1
culture,70,and,in,defines,over,preoccupied,4,2,2,1,1
function,70,of,in,sees,oriented,basically,29,7,1,1,1
hypothesis,70,states,of,�,�using,�participating,2,2,1,1,1
attitudes,70,and,toward,of,by,regarding,9,8,2,1,1
jpg,70,is,used,queen,#,#,45,18,1,0,0
states,70,of,that,the,in,�international,15,9,3,3,1
involves,70,the,linking,training,attempting,adding,13,1,1,1,1
http,69,#,#,#,#,#,0,0,0,0,0
abuse,69,and,of,in,is,alcohol,8,3,3,2,1
medical,69,treatment,reasons,professionals,researchers,technicians,3,2,1,1,1
allows,69,us,the,me,psychologists,instinctive,24,12,1,1,1
believed,69,that,in,this,to,it,50,4,2,2,1
light,69,on,that,intensity,or,energy,6,3,2,1,1
severe,69,depression,and,seizures,physical,harm,6,3,2,1,1
beliefs,68,and,that,of,communicated,ignore,6,4,3,1,1
violent,68,video,television,behaviour,crimes,game,20,6,6,3,1
down,68,to,from,what,into,by,4,3,1,1,1
increased,68,productivity,funding,travel,aggressive,difficulty,2,1,1,1,1
show,68,up,how,who,patterns,the,3,2,1,1,1
aspects,68,of,that,to,�american,can,59,4,1,1,1
following,68,changes,statement,people,reviewers,timeline,1,1,1,1,1
normally,68,use,associated,expect,used,analyzed,2,2,1,1,1
meta,67,review,to,�human,are,a,9,2,1,1,1
from�http,67,#,#,#,#,#,0,0,0,0,0
every,67,day,person,half,aspect,important,15,2,2,2,1
yet,67,the,know,are,we,that,5,2,2,2,1
involved,67,in,a,area,balancing,with,44,3,1,1,1
seen,67,as,in,that,the,before,17,11,5,3,2
goals,67,of,and,for,in,will,11,6,4,3,2
helping,67,people,us,and,individuals,alleviate,8,3,3,3,1
makes,66,it,us,a,them,people,11,10,10,4,3
wikimedia,66,org,#,#,#,#,66,0,0,0,0
actually,66,the,have,did,could,mean,5,2,1,1,1
young,66,children,adults,men,man,girl,14,8,4,2,1
longer,66,to,period,exists,remember,an,6,2,1,1,1
basis,66,of,for,because,and,�harvard,53,8,1,1,1
video,66,games,game,clip,below,and,24,14,3,2,1
ca,66,wadsworth,blog,main,davies,cpasite,3,1,1,1,1
strong,65,enough,focus,muscles,�nature,magnet,2,1,1,1,1
needs,65,to,are,privacy,sociability,culminating,6,2,1,1,1
deed,65,en,it,#,#,#,64,1,0,0,0
death,65,and,in,�the,moderate,high,7,3,1,1,1
community,65,health,college,agencies,is,learning,7,3,1,1,1
area,64,of,is,in,and,outside,19,5,4,4,1
set,64,of,difficult,realistic,not,or,39,1,1,1,1
activities,64,of,in,can,while,instead,3,2,1,1,1
too,64,much,far,early,broadly,tend,14,3,3,2,1
adulthood,64,and,building,itself,aging,the,3,2,2,2,1
side,63,of,and,or,bias,seem,19,2,1,1,1
heart,63,rate,and,attack,pumps,pounding,18,4,4,2,1
judgments,63,made,hermann,such,�nature,�pnas,4,1,1,1,1
highly,63,stressful,trained,competitive,interconnected,intelligent,1,1,1,1,1
appropriate,63,or,to,policies,anaesthesia,reaction,2,2,1,1,1
little,62,albert,of,to,by,smell,6,2,1,1,1
abilities,62,that,and,of,in,is,5,5,4,4,1
back,62,to,up,toward,by,row,8,5,2,1,1
away,62,from,in,resulted,�a,or,22,5,1,1,1
difference,62,between,in,is,variables,was,15,12,3,2,1
threat,62,to,is,theory,perception,simulation,9,3,1,1,1
society,62,of,and,or,where,the,9,3,1,1,1
presented,62,to,the,them,him,little,9,3,1,1,1
next,62,time,day,week,developmental,step,6,4,3,2,2
feeling,62,in,function,and,rather,starved,2,1,1,1,1
period,62,of,between,�,before,for,29,3,1,1,1
event,62,that,seems,but,retriggered,have,9,1,1,1,1
helps,62,us,the,to,remind,individuals,21,5,1,1,1
improve,61,the,and,employee,lives,when,12,2,1,1,1
across,61,the,cultures,different,a,people,17,11,5,2,1
according,61,to,#,#,#,#,61,0,0,0,0
patterns,61,of,and,are,in,or,30,2,2,2,1
quickly,61,learned,as,with,began,creates,4,4,1,1,1
probably,61,not,occurred,would,see,spurious,6,2,1,1,1
conscious,61,awareness,will,versus,experiences,of,8,4,3,2,2
eating,61,and,is,spicy,behavior,poisonous,6,3,2,1,1
say,61,that,the,to,they,�yes�,27,3,1,2,1
ideas,61,of,to,that,about,were,10,7,7,6,1
taste,61,is,a,test,only,either,3,2,1,1,1
engage,61,in,#,#,#,#,61,0,0,0,0
describe,61,the,themselves,exactly,new,why,26,3,1,1,1
fundamental,61,questions,principles,human,integrating,problem,4,2,2,1,1
takeaways,60,#,#,#,#,#,0,0,0,0,0
greater,60,than,when,chance,concern,the,11,4,2,1,1
perform,60,the,more,poorly,best,other,8,6,1,1,1
awareness,60,of,the,to,�,but,18,2,2,1,1
parts,60,of,a,nearest,requiring,that,39,1,1,1,1
observed,60,in,that,relationships,data,differences,9,4,3,2,2
perceive,60,the,and,our,this,themselves,13,2,2,1,1
eye,60,movement,and,through,can,�,10,6,3,1,1
bulletin,60,and,#,#,#,#,1,0,0,0,0
nj,60,john,prentice,princeton,erlbaum,blackwell,16,7,3,2,1
blood,60,pressure,flow,vessels,test,clot,21,8,3,1,1
several,60,such,shorter,movements,hypotheses,theories,1,1,1,1,1
year,60,to,subject,person,sentence,can,4,1,1,1,1
come,60,to,into,before,include,when,11,5,2,1,1
close,59,to,relationship,on,friends,one,10,4,1,1,1
versus,59,nurture,inaccuracy,determinism,unconscious,similarities,7,4,3,3,1
john,59,wiley,b,locke,dewey,graner,26,11,2,1,1
client,59,and,therapy,may,has,reside,8,6,3,2,1
lower,59,levels,on,biological,genetic,cognitive,5,3,2,1,1
face,59,and,recognition,performing,became,was,6,3,1,1,1
called,59,the,psychoanalysis,cognitive,consumer,�consolidation,16,1,1,1,1
play,59,in,with,a,crucial,it,11,9,9,1,1
psychotherapy,59,and,will,was,newer,hours,5,3,1,1,1
practice,58,of,on,dealing,frees,like,12,4,1,1,1
sounds,58,that,and,in,as,we,8,6,2,1,1
until,58,the,it,you,we,newton�s,14,5,3,2,1
real,58,and,example,applications,cause,threats,3,2,1,1,1
reported,58,by,in,primarily,objectively,findings,6,6,2,1,1
experiment,58,they,that,set,to,started,2,1,1,1,1
sometimes,58,not,lead,provide,statements,compromised,3,2,1,1,1
neurotransmitters,58,in,and,into,on,the,7,4,2,1,1
methods,58,for,to,used,include,as,6,3,3,1,1
suffer,58,from,a,and,somewhat,some,45,2,1,1,1
license,58,that,#,#,#,#,1,0,0,0,0
o,58,canada,#,#,#,#,1,0,0,0,0
psychiatric,58,association,hospital,treatment,epidemiology,practice,19,2,1,1,1
hormones,57,that,and,also,released,designed,4,4,2,1,1
adapted,57,from,to,by,mind,sensory,43,5,4,2,1
objectives,57,and,#,#,#,#,1,0,0,0,0
scientists,57,use,have,therefore,consider,�if,11,7,1,1,1
small,57,group,minority,amount,set,jumps,4,2,2,1,1
brains,57,of,control,to,on,above,14,2,2,1,1
list,57,of,some,the,presents,three,23,3,3,1,1
begins,57,to,at,with,a,where,19,7,7,2,1
developmental,57,psychology,stage,psychologists,process,milestones,7,6,5,1,1
active,57,�journal,process,approach,manner,adaptation,1,1,1,1,1
due,57,to,largely,entirely,less,in,52,1,1,1,1
experiencing,57,the,is,much,unusual,physical,6,2,2,1,1
studied,57,the,by,and,within,as,11,7,3,1,1
decisions,57,about,are,were,in,involving,7,3,1,1,1
exercise,57,and,regularly,with,influence,at,10,3,2,1,1
colleagues,56,found,in,from,tested,are,5,1,1,1,1
read,56,the,about,some,those,through,15,5,3,1,1
stressful,56,event,situation,situations,experience,for,7,3,3,2,1
doing,56,so,a,research,work,time,22,3,2,1,1
dreams,56,are,as,is,and,serve,6,4,3,3,1
past,56,several,decade,experiences,or,experience,2,1,1,1,1
view,56,of,the,consciousness,information,life,10,4,3,1,1
functions,56,of,in,that,similar,by,17,3,3,1,1
cultural,56,differences,factors,and,difference,backgrounds,8,4,2,1,1
objects,56,and,that,focus,around,to,8,7,2,2,1
simply,56,not,respond,studying,knowing,enters,2,1,1,1,1
primary,56,function,method,tenet,source,advantage,4,1,1,1,1
avoid,56,it,drugs,infection�and,experimenter,being,3,1,1,1,1
predict,56,behaviour,the,our,is,who,17,6,2,1,1
stereotypes,55,and,more,of,in,as,10,4,4,1,1
hypnosis,55,is,in,to,and,are,8,4,3,3,2
strategies,55,for,and,design,with,seem,5,2,1,1,1
childhood,55,experiences,exploring,are,act,is,9,2,2,1,1
almost,55,all,always,anything,half,everyone,13,7,3,2,1
condition,55,that,the,to,fear,differ,3,2,1,1,1
evolutionary,55,psychology,psychologists,theory,theories,approach,16,4,2,1,1
last,55,and,brushed,four,musical,rem,1,1,1,1,1
programs,55,in,to,such,is,of,4,3,2,2,1
itself,55,with,and,john,will,a,2,2,1,1,1
created,55,a,in,and,two,first,5,4,1,1,1
actions,55,of,and,in,than,correspond,15,2,2,1,1
exercises,55,and,#,#,#,#,54,0,0,0,0
genes,54,and,of,or,more,�developmental,4,3,1,1,1
taken,54,from,away,a,as,in,3,2,2,2,1
analysis,54,of,and,in,that,found,15,4,3,1,1
desire,54,to,for,disorder,and,are,27,7,6,2,1
communication,54,styles,within,links,system,among,1,1,1,1,1
few,54,minutes,of,methods,games,inches,5,4,1,1,1
applied,53,to,psychology,immediately,consistently,behaviourism,11,9,1,1,1
rate,53,of,in,the,than,which,10,3,3,2,1
taking,53,a,an,active,something,are,5,3,1,1,1
humanistic,53,psychology,psychologists,�,concepts,orientation,18,9,1,1,1
licensed,53,under,using,under�cc,#,#,51,1,1,0,0
single,53,cause,experiment,entity,theory,small,3,2,1,1,1
movement,53,learning,amplitudes,or,sleep,mary,1,1,1,1,1
domain,53,of,or,edward,bullseye,a,3,1,1,1,1
classical,53,conditioning,and,music,#,#,45,6,1,0,0
one�s,53,breathing,thinking,behaviour,independence,family,2,1,1,1,1
perceived,53,by,and,in,challenges,skills,4,2,1,1,1
point,53,of,in,the,is,a,8,6,3,2,1
though,53,they,the,it,often,movement,12,11,5,1,1
findings,52,are,rather,matter,leads,the,4,1,1,1,1
�i,52,have,feel,think,will,don�t,6,4,3,2,2
punishment,52,is,operant,refers,can,and,5,2,1,1,1
give,52,a,him,physical,someone,priority,3,2,1,1,1
certain,52,conditions,kinds,experiences,basic,information,1,1,1,1,1
care,52,for,about,and,about�a,has,9,9,3,1,1
assessment,52,of,program,is,cognitive,of�mathematics,6,2,1,1,1
trait,52,approach,and,contributed,ratings,construct,7,2,1,1,1
aware,51,of,that,posture,it,#,37,5,1,1,0
images,51,are,to,using,reflect,exist,4,1,1,1,1
weight,51,and,are,every,to,of,5,3,1,1,1
dangerous,51,behaviour,passion,idea,drop,even,2,1,1,1,1
today,51,in,include,�cognitive,collect,also,2,1,1,1,1
structure,51,of,and,indicating,to,in,15,13,1,1,1
cross,51,psychology,psychologists,associations,philosophy,replication�,4,2,1,1,1
significantly,51,more,greater,better,in,longer,16,6,3,1,1
education,51,and,�,announced,�psychological,that,6,2,1,1,1
adolescence,51,and,is,developing,�international,�,8,3,2,1,1
measured,51,variables,by,and,the,or,15,5,3,2,1
psychodynamic,51,psychology,approach,theories,focuses,psychologists,10,9,4,1,1
argued,50,that,for,on,#,#,47,2,1,0,0
material,50,to,wealth,and,relates,when,4,3,2,1,1
u,50,s,n,hypothesis,k,and,26,2,2,1,1
conformity,50,is,but,and,than,are,6,2,1,1,1
gender,50,differences,and,of,development,labeling,12,3,1,1,1
underlying,50,human,principles,process,idea,assumption,2,2,1,1,1
presence,50,of,or,and,was,#,46,2,1,1,0
extent,50,to,are,of,than,is,30,5,5,2,2
friends,50,and,monisha,about,convince,in,8,1,1,1,1
norms,50,in,are,between,relate,promote,3,2,1,1,1
go,50,to,fishing,along,with,home,15,1,1,1,1
room,50,with,a,stranger,to,illusion,2,1,1,1,1
motivations,50,are,of,and,eating,involve,8,6,2,2,1
natural,50,selection,disasters,world,abilities,attempt,6,4,2,1,1
end,50,of,up,in,pam,are,24,6,2,1,1
participant,49,was,would,who,focusing,are,5,1,1,1,1
order,49,to,of,for,the,lipton,34,2,1,1,1
attempt,49,to,as,to�squeeze,on,among,43,1,1,1,1
once,49,we,i,for,disengaged,it,5,2,1,1,1
tested,49,in,the,on,by,for,13,8,2,2,1
sensation,49,and,of,�,through,rather,14,6,3,1,1
external,49,focus,and,stimuli,environment,influences,5,3,2,2,1
effectiveness,49,of,is,and,older,its,39,1,1,1,1
six,48,graduate,factors,of,students,senses,1,1,1,1,1
training,48,programs,session,people,caused,effects,3,2,1,1,1
meaning,48,of,in,and,life,explanation,15,4,2,1,1
neural,48,mechanisms,correlates,effects,systems,events,5,3,1,1,1
values,48,and,are,also,cannot,about,10,2,2,1,1
therapies,48,that,to,and,theorists,with,4,2,1,1,1
skinner,48,and,cognitive,american,was,even,2,1,1,1,1
successful,48,in,people,we,recovery,businessman,9,2,1,1,1
accurately,48,report,perceive,explain,than,interpret,2,2,1,1,1
academic,48,press,programs,settings,world,or,11,1,1,1,1
word,48,�psychology�,stem,association,of,intentionally,1,1,1,1,1
orientation,48,has,the,paid,a,�,2,2,1,1,1
identify,48,the,applications,levels,other,how,22,2,1,1,1
act,48,in,more,occurred,occurs,is,7,2,1,1,1
violence,47,and,in,that,as,have,6,4,2,1,1
available,47,to,in,at,through,career,12,10,3,1,1
eyes,47,are,detect,than,each,move,4,3,2,2,1
explanation,47,for,as,in,are,refer,8,1,1,1,1
seems,47,to,that,true,right,longer,26,5,1,1,1
workplace,47,with,�fostered,lighting,or,policies,1,1,1,1,1
accurate,47,judgments,conclusions,predictions,through,understanding,4,3,2,1,1
walinga,47,from,and,blends,#,#,3,1,1,0,0
current,47,research,directions,sexual,through,study,10,2,1,1,1
object,47,was,may,from,concepts,at,3,1,1,1,1
central,47,nervous,tendency,to,throughway,business,14,12,9,1,1
going,47,to,through,up,strong,on,30,3,1,1,1
diagnosed,46,with,significantly,as,on,according,21,2,1,1,1
mean,46,that,is,anything,height,family,23,3,1,1,1
lack,46,of,functioning,function,neurotransmitters,much,40,1,1,1,1
diagnosis,46,of,and,�sexual,among,about,14,7,1,1,1
growth,46,and,spurt,of,need,forces,7,4,2,2,1
useful,46,for,and,theory,ways,web,11,4,1,1,1
source,46,of,material,stangor,stang,adapted,28,1,1,1,1
shows,46,the,a,some,such,an,10,6,2,1,1
population,46,of,that,is,to,�general,5,1,1,1,1
pp,46,#,#,#,#,#,0,0,0,0,0
generally,46,the,working,accepted,weigh,quite,3,1,1,1,1
move,45,between,away,the,and,motion,2,2,2,2,1
reward,45,drive,and,reproductive,the,system,2,2,1,1,1
person�s,45,life,early,environment,inner,performance,2,1,1,1,1
allow,45,the,them,people,researchers,users,11,6,2,2,1
neuroscience,45,and,research,therapeutics,this,paradigm,2,3,1,1,1
clear,45,to,and,rationale,set,picture,3,2,1,1,1
animal,45,will,behaviour,psychology,intelligence,who,4,3,1,1,1
means,45,that,to,they,for,perfect,14,5,2,1,1
line,45,of,with,represents,five,indicates,6,2,1,1,1
true,45,or,might,purpose,identity,nature,3,1,1,1,1
decision,45,making,processes,to,process,and,14,5,3,2,2
faces,45,and,in,was,during,show,4,2,1,1,1
against,45,the,a,rivals,right,left,7,3,1,1,1
moral,45,beliefs,habits,speculations,perspectives,standards,1,1,1,1,1
energy,45,and,to,often,the,pulses,6,6,2,2,1
james,45,and,psychodynamic,american,baldwin,olds,4,1,1,1,1
costs,45,of,and,to,may,involve,17,7,5,1,1
draw,45,a,conclusions,the,erroneous,slips,8,7,3,1,1
future,45,of,and,research,researchers,events,4,2,2,1,1
showed,45,that,more,no,activation,a,16,2,1,1,1
name,45,to,stems,significantly,contained,letter,2,1,1,1,1
various,45,areas,techniques,e,stages,biological,2,2,1,1,1
box,44,model,into,contains,because,theory,2,2,2,1,1
motivation,44,for,and,are,�,theory,8,3,1,1,1
summary,44,of,is,�journal,report,#,5,1,1,1,0
dissociative,44,disorders,identity,amnesia,fugue,disorder,17,12,7,4,1
open,44,the,textbook,textbooks,educational,for,5,4,3,1,1
motor,44,cortex,neurons,skills,learning,behavior,15,5,2,1,1
overall,44,form,but,guidance,individualistic,psychological,2,2,1,1,1
systems,44,and,design,thinking,living,which,2,1,1,1,1
multiple,44,intelligences,causes,levels,response,responses,7,1,1,1,1
cope,44,with,inventory,better,during,or,29,5,3,1,1
middle,44,adulthood,of,levels,interpersonal,to,16,9,2,1,1
examples,44,of,in,are,lower,proxemics,30,4,2,1,1
off,44,infection,in,it,incoming,or,2,1,1,1,1
detect,44,and,deception,movement,light,scents,2,1,1,1,1
internal,43,and,versus,focus,foci,stimuli,6,5,2,1,1
game,43,with,mechanics,incentives,mechanisms,and,4,2,1,1,1
studying,43,and,psychology,learning,human,thoughts,4,2,2,1,1
depth,43,cues,perception,required,perception�is,in,11,4,1,1,1
benefits,43,of,that,and,include,change,15,4,3,2,1
considered,43,the,to,reductionist,consciousness,how,8,5,1,1,1
happiness,43,using,and,among,�scientific,to,1,3,1,1,1
becomes,43,a,fully,anxious,positively,positive,4,2,1,1,1
possibility,43,of,that,is,may,by,15,14,9,1,1
occurred,43,in,as,that,when�university,entirely,3,2,1,1,1
want,43,to,your,�current,other,#,39,1,1,1,0
baby,43,makes,touched,moves,resists,pushes,3,1,1,1,1
assess,43,the,relationships,not,children�s,our,10,2,1,1,1
home,43,that,page,with,of,alone,2,1,1,1,1
status,43,the,and,before,slowly,or,4,4,1,1,1
dogs,43,began,would,use,never,when,2,2,2,1,1
leads,43,to,us,them,those,men,18,12,6,1,1
developing,43,independence,harmonious,psychological,sustainable,abilities,2,1,1,1,1
sciences,43,and,of,�,was,has,4,2,1,1,1
amount,43,of,every,or,must,�as,37,1,1,1,1
electrical,43,signal,charges,brain,shock,shocks,6,2,1,1,1
told,43,that,to,it,everybody,or,21,4,3,1,1
capacity,42,to,of,for,and,limit,16,6,6,1,1
experimenter,42,explained,created,and,treats,carefully,3,2,1,1,1
present,42,and,in,as,day,moment,5,4,1,1,1
pressure,42,has,receptors,they,if,associated,3,2,1,1,1
comes,42,from,in,with,the,back,20,5,2,1,1
course,42,of,to,represents,it�s,forgot,13,2,1,1,1
easily,42,do,answer,believe,fooled,remember,1,1,1,1,1
interactions,42,with,among,between,consult,of,12,6,3,1,1
interpretation,42,of,and,as,can,is,23,2,1,1,1
treat,42,every,is,will,it,depression,1,1,1,1,1
expected,42,to,performance,relationships,correlation,direction,13,1,1,1,1
ear,42,can,to,that,and,only,3,3,3,2,1
white,42,rat,noise,matter,background,laboratory,5,4,2,1,1
prevention,42,of,and,orientation,what,pdf,6,3,2,2,1
proposed,42,by,that,a,research,explanations,11,10,4,1,1
smoking,41,a,marijuana,more,sometimes,at,1,1,1,1,1
provides,41,a,an,the,logical,individuals,14,7,4,1,1
therefore,41,that,created,draw,often,available,2,1,1,1,1
�in,41,one,the,most,astronomy,humans,7,2,2,1,1
significant,41,others,elements,work,aspects,costs,1,1,1,1,1
oxford,41,university,handbook,#,#,#,29,4,0,0,0
said,41,that,�what,he,�behold,i,5,1,1,1,1
researcher,41,and,can,at,needs,tells,2,2,1,1,1
adaptation,41,to,occurs,is,�,of,8,2,1,1,1
games,41,and,for,are,would,less,4,2,2,1,1
senses,41,of,are,and,detailed,were,6,3,2,1,1
choice,41,and,over,about,regarding,also,3,1,1,1,1
substantial,41,impact,contributions,amount,individual,capacity,3,3,2,1,1
matter,41,to,because,for,prevailed,development,2,2,1,1,1
ourselves,41,and,or,positively,to,as,14,4,1,1,1
concepts,41,of,and,that,in,from,8,4,3,2,1
resources,41,created,that,from,pdf,more,1,1,1,1,1
recall,41,the,and,a,experiences,extinction,7,4,3,1,1
put,41,it,into,the,meat,any,10,3,1,1,1
night,41,two,that,approaches,of,and,1,1,1,1,1
controlled,41,by,the,their,experimentation,experiments,12,3,1,1,1
difficulty,41,of,in,walking,escaping,speaking,6,6,2,1,1
responsible,40,for,primarily,fun,#,#,33,3,1,0,0
lobe,40,is,known,at,also,of,11,4,2,1,1
me,40,to,identify,was,differentiate,on,2,2,1,1,1
place,40,in,where,to,regions,detectors,5,4,4,1,1
creating,40,a,the,and,this,genetically,10,3,2,1,1
keep,40,the,in,track,their,a,8,6,4,4,1
