PredictEd Knowledge Map,Version,11,LTM
the,14978,past,initial,council,future,deadline,27,20,9,7,1
size,40,of,goes,gut,has,k,10,1,1,1,1
limited,40,to,third,space,touring,form,7,1,1,1,1
person,40,is,in,could,prior,may,3,3,1,1,1
former,40,soviet,stasi,allies,craters,russian,2,1,1,1,1
self,40,in,album,boards,guns,unit,2,1,1,1,1
study,40,of,in,on,shows,interrelating,15,3,2,1,1
far,40,as,too,from,more,east,7,5,5,4,2
return,40,of,on,the,their,home,3,2,2,1,1
largest,40,sector,basketball,exporter,eastern,species,1,1,1,1,1
action,40,that,and,had,series,sequence,3,2,1,1,1
below,40,the,this,convert,that,is,11,3,3,1,1
post,40,office,landing,countries,country,thinking,3,1,1,1,1
little,40,in,as,concern,later,interest,2,1,1,1,1
larger,40,and,army,were,quality,names,2,1,1,1,1
received,40,the,a,more,payment,some,5,4,1,1,1
exist,39,for,from,within,if,as,4,1,1,1,1
degree,39,of,in,that,programs,to,11,3,1,1,1
union,39,was,is,after,and,to,3,2,1,1,1
beginning,39,in,of,with,at,a,13,12,3,2,1
april,39,with,through,to,their,he,1,1,1,1,1
oil,39,production,of,field,pressure,has,4,2,1,1,1
initial,39,working,speed,printing,development,mallet,1,1,1,1,1
moved,39,from,the,his,around,kiritimati,6,1,1,1,1
followed,39,by,this,suit,a,nine,18,2,2,2,1
caused,39,by,him,a,some,stresses,16,3,3,1,1
function,39,is,occurs,changes,constant,on,3,1,1,1,1
better,39,than,military,not,social,avoided,5,1,1,1,1
average,39,of,annual,temperatures,radii,than,4,3,2,1,1
allow,39,the,for,a,third,first,9,6,2,1,1
subject,39,to,of,matter,was,matters,15,5,2,1,1
building,39,and,because,for,entered,some,2,1,1,1,1
close,38,to,proximity,in,for,associates,9,2,2,1,1
commonly,38,used,accepted,held,found,consented,8,1,1,1,1
past,38,and,consoles,malta,a,details,3,1,1,1,1
performance,38,of,had,practice,were,on,5,2,1,1,1
event,38,was,of,sold,raised,as,3,3,1,1,1
involved,38,in,a,with,overriding,authority,18,2,2,1,1
here,38,are,and,for,we,he,2,2,1,1,1
d,38,c,from,duetted,gallery,is,2,1,1,1,1
project,38,was,were,to,and,became,4,2,2,2,1
keep,38,the,them,this,pace,our,8,3,2,1,1
relationship,38,between,to,destruction,exists,is,17,3,1,1,1
influence,38,on,of,in,from,and,9,4,3,1,1
television,38,series,on,screens,channels,episode,2,1,1,1,1
ground,38,was,station,for,personnel,is,1,1,1,1,1
today,38,is,alessi,for,ships,ecuador,2,1,1,1,1
our,38,understanding,ability,films,forces,two,2,1,1,1,1
players,37,can,meld,return,rotate,color,2,1,1,1,1
private,37,buses,plane,partnerships,residences,practitioners,1,1,1,1,1
amount,37,of,and,from,than,by,26,1,1,1,1
growth,37,of,in,has,with,to,7,4,3,1,1
method,37,of,is,includes,the,with,13,4,1,1,1
network,37,was,elements,television,infrastructure,executives,3,1,1,1,1
africa,37,and,recovery,the,world,recovering,5,1,1,1,1
working,37,on,to,conditions,session,immigrants,7,2,2,1,1
students,37,in,are,and,may,by,3,3,2,2,1
record,37,of,for,in,high,wear,5,2,2,1,1
tax,37,and,rate,collected,increases,law,3,3,1,1,1
operating,37,systems,on,costs,profit,assets,5,2,1,1,1
killed,37,by,and,a,on,or,5,2,1,1,1
historical,37,evolution,museum,image,gang,fiction,1,1,1,1,1
went,37,on,to,into,inside,down,13,9,3,1,1
read,37,the,a,avidly,emmanuel,were,3,2,2,1,1
particularly,37,in,vulnerable,convenient,digital,the,8,2,1,1,1
characters,37,and,intended,delivered,pigs,actions,2,1,1,1,1
leading,37,to,principles,citizens,authority,theory,10,1,1,1,1
go,36,to,on,with,straight,abdication,7,6,2,2,1
elements,36,of,in,to,combined,system,9,2,2,1,1
put,36,the,in,forward,into,an,3,2,2,2,1
done,36,by,to,at,during,it—everybody,7,3,2,1,1
shows,36,that,in,dennis,little,meld,7,3,1,1,1
speed,36,of,passes,his,finish,because,11,1,1,1,1
interest,36,in,and,from,into,form,14,3,1,1,1
pressure,36,and,corresponds,will,creates,the,2,1,1,1,1
france,36,was,led,with,for,united,3,1,1,1,1
signal,36,power,the,present,transmission,through,2,2,1,1,1
radio,36,stations,and,station,episodes,censorship,3,2,2,1,1
served,36,as,in,by,out,being,12,7,3,1,1
movement,36,of,and,in,immediately,greeted,6,3,1,1,1
believed,36,that,to,in,audiences,he,17,10,3,1,1
foreign,36,policy,direct,relations,manufacturers,investors,5,3,1,1,1
list,36,of,the,is,david,themselves,19,1,2,1,1
medical,36,school,expenses,center,practice,nitrous,2,1,1,1,1
policy,36,was,and,within,in,experts,3,3,1,1,1
output,36,to,gear,signal,required,has,2,1,1,1,1
site,36,of,for,revealed,on,total,16,2,1,1,1
create,36,a,wells,position,large,effects,12,1,1,1,1
battle,36,of,tank,fleet,alongside,would,12,1,1,1,1
february,35,switzerland,and,of,international,#,1,1,1,1,0
names,35,are,such,as,appear,remain,3,2,2,1,1
percent,35,of,in,from,more,have,17,3,1,1,1
royal,35,commission,shakespeare,marsden,approbation,leadership,1,1,1,1,1
special,35,attention,edition,order,report,zone,1,1,1,1,1
wife,35,and,had,ida,for,enrolled,4,1,1,1,1
widely,35,used,scattered,believed,regarded,usable,7,1,1,1,1
course,35,of,the,in,must,still,13,2,2,1,1
culture,35,of,minister,—from,only,rally,5,1,1,1,1
gas,35,molecules,material,exports,regulation,lighting,3,1,1,1,1
complex,35,and,pest,processes,organic,operations,3,2,1,1,1
london,35,and,would,wall,centre,members,4,1,1,1,1
ever,35,since,negative,drawing,dedicated,allowed,3,1,1,1,1
numerous,35,and,lectures,in,than,rehearsals,1,1,1,1,1
outside,35,the,of,china,it,communication,5,4,1,1,1
video,35,games,recording,contribution,recorder,appearances,7,1,1,1,1
produce,35,a,the,turbulent,tangible,comparisons,8,5,1,1,1
technology,35,used,which,utilizes,for,node,1,1,1,1,1
band,35,break,highest,jet,could,under,1,1,1,1,1
greater,35,the,distances,des,austin,public,4,2,1,1,1
board,35,are,were,died,certification,task,2,1,1,1,1
brought,35,an,hundreds,in,donaghy,power,2,1,1,1,1
n,34,or,y,as,i,with,1,1,1,1,1
longer,34,found,was,and,had,seem,1,1,1,1,1
product,34,of,while,that,main,is,7,1,1,1,1
community,34,by,free,level,for,and,1,1,1,1,1
traditional,34,recipes,jewish,means,information,beliefs,1,1,1,1,1
ad,34,and,to,featured,inclusive,on,3,3,1,1,1
specific,34,points,tcp,example,needs,elements,1,1,1,1,1
failed,34,to,miserably,campaign,takeover,attempt,19,1,1,1,1
largely,34,to,regarded,ignored,replaced,thanks,2,1,1,1,1
training,34,and,teams,units,novice,unit,4,2,1,1,1
soviet,34,union,law,were,films,aid,9,1,1,1,1
previous,34,year,speaker,constitution,condition,outbreak,4,1,1,1,1
simple,34,self,featuring,do,condensed,ratio,2,1,1,1,1
fire,34,and,control,just,amidships,a,4,3,1,1,1
federal,34,government,constitution,assistance,offices,territories,5,1,1,1,1
sold,34,to,out,by,sheet,all,4,2,2,1,1
move,34,to,through,in,forward,was,6,2,1,1,1
forms,34,of,now,on,must,more,13,1,1,1,1
song,34,of,is,concludes,on,dynasty,3,2,1,1,1
office,34,in,and,until,expanded,began,5,3,1,1,1
ancient,34,times,greeks,dna,greek,epithet,3,2,1,1,1
council,34,of,on,ten,never,whose,5,3,1,1,1
likely,34,to,that,have,most,the,10,4,1,1,1
whose,34,vibrations,constellation,ancestors,work,positronic,1,1,1,1,1
reason,34,for,is,did,cross,this,14,2,1,1,1
region,34,has,government,unmolested,since,becomes,2,1,1,1,1
al,34,nahyan,lost,became,was,caiola,1,1,1,1,1
needed,34,to,for,his,which,the,11,3,1,1,1
strong,33,on,cryptography,influence,negotiating,incentive,1,1,1,1,1
towards,33,the,syria,other,art,diatom,16,1,1,1,1
model,33,for,theory,is,were,was,2,2,2,1,1
ship,33,kept,their,she,had,too,1,1,1,1,1
germany,33,and,having,shortly,than,frontside,5,1,1,1,1
mass,33,into,method,approaches,as,emigration,1,1,1,1,1
languages,33,are,of,besides,chart,based,2,2,1,1,1
gave,33,the,his,them,two,o,4,2,2,1,1
food,33,and,leads,has,crop,packages,3,1,1,1,1
highest,33,level,mean,charting,duty,points,2,1,1,1,1
aircraft,33,were,design,will,try,sank,3,1,1,1,1
class,33,of,amplifiers,roads,rule,systems,6,4,1,1,1
style,33,of,is,but,had,influenced,4,1,1,1,1
separate,33,from,closed,components,applications,meetings,6,1,1,1,1
park,33,daily,to,in,is,provides,1,2,1,1,1
lines,33,at,set,each,for,can,1,1,1,1,1
sense,33,of,the,zakur—,as,rather,14,1,1,1,1
operation,33,on,in,when,refers,which,3,3,2,1,1
conditions,33,of,were,at,that,improved,3,2,2,2,1
eight,33,spokes,stanzas,lines,team,boxed,1,1,1,1,1
sources,32,of,refer,to,over,identify,5,1,1,1,1
legal,32,residents,requirements,action,privileges,work,1,1,1,1,1
media,32,attention,reports,for,message,criticism,2,2,1,1,1
security,32,council,forces,of,hackers,against,3,2,2,1,1
chinese,32,chef,dissident,for,words,soldiers,1,1,1,1,1
results,32,from,of,citation,which,were,3,3,1,1,1
primary,32,flavor,driver,way,goal,levels,1,1,1,1,1
older,32,listeners,workers,mom,titles,historic,1,1,1,1,1
meaning,32,of,that,in,and,implies,5,4,2,2,1
personal,32,goals,management,and,traits,assistant,1,1,2,1,1
originally,32,stated,written,marked,was,separate,1,1,1,1,1
already,32,damaged,advised,mentioned,observed,included,1,1,1,1,1
experience,32,a,of,that,pain,greatly,2,2,2,1,1
september,32,october,to,#,#,#,1,1,0,0,0
attack,32,a,against,from,the,at,1,1,1,1,1
get,32,the,into,her,away,hashiyama,4,2,1,1,1
status,32,of,in,and,into,main,8,3,2,1,1
frequently,32,the,redesign,had,mutter,steep,1,1,1,1,1
civil,32,war,rights,and,society,law,17,2,1,1,1
contains,32,later,all,at,bindings,no,1,1,1,1,1
southern,32,africa,courts,court,unionism,hemisphere,3,1,1,1,1
analysis,32,of,techniques,with,methods,provides,6,2,1,1,1
feature,32,of,in,documentary,not,three,2,2,1,1,1
referred,32,to,as,#,#,#,31,1,0,0,0
nations,32,security,were,owed,arms,only,1,1,1,1,1
songs,32,on,and,is,into,that,2,1,1,1,1
environment,32,in,to,or,no,likely,3,1,1,1,1
problem,31,for,of,with,is,in,4,3,2,2,1
britain,31,and,or,had,struggled,florida,5,2,1,1,1
authority,31,and,over,in,figures,only,3,3,1,1,1
multiple,31,badge,cuts,locations,singles,partners,1,1,1,1,1
me,31,in,roger,a,standing,cicero,2,1,1,1,1
basic,31,and,items,types,diet,is,2,1,1,1,1
ten,31,days,pictures,chief,pages,times,3,1,1,1,1
associated,31,with,telephone,scholarly,data,user,21,2,1,1,1
reduced,31,the,to,or,prepuce,level,5,5,2,1,1
met,31,with,in,and,to,anna,9,2,2,1,1
successful,31,in,royal,singles,ranger,at,6,1,1,1,1
memory,31,is,that,manager,of,module,2,2,1,1,1
reached,31,the,number,dover,germany,tyr,6,3,1,1,1
china,31,was,sends,farm,uses,as,1,1,1,1,1
estimated,31,that,between,four,the,it,4,1,1,1,1
peace,31,in,and,treaty,as,on,2,2,1,1,1
islands,31,distance,where,on,after,joined,1,1,1,1,1
rome,31,to,but,within,undermined,aventine,3,1,1,1,1
located,31,in,on,there,where,closer,9,4,2,2,1
placed,31,on,in,into,coverage,greater,5,4,2,1,1
hard,31,to,labour,fight,outer,natural,5,1,1,1,1
poor,31,class,academic,economic,attitudes,quality,1,1,1,1,1
near,31,the,monopoly,guadalcanal,fiji,halt,13,2,1,1,1
re,31,of,the,metallica,with,a,5,3,1,1,1
earlier,30,in,the,mechanical,with,studies,3,1,1,1,1
products,30,such,as,that,division,valmet,1,1,1,1,1
japanese,30,units,movements,gunfire,critic,army,1,1,1,1,1
includes,30,the,hot,most,remixes,runoff,8,1,1,1,1
text,30,of,in,messaging,within,have,3,2,1,1,1
playing,30,a,in,without,an,combinations,4,3,1,1,1
engine,30,to,fire,with,that,modified,1,1,2,1,1
nearly,30,one,with,every,identical,an,4,1,1,1,1
element,30,of,in,can,if,p,9,3,2,1,1
behind,30,the,cars,it,in,his,9,1,1,1,1
property,30,tax,values,with,if,to,1,1,1,1,1
november,30,to,#,#,#,#,1,0,0,0,0
eventually,30,became,deteriorated,swelling,gave,took,3,1,1,1,1
internet,30,protocol,philanthropy,requires,features,cartridges,2,1,1,1,1
additional,30,arab,oil,work,terms,freezeout,1,1,1,1,1
schools,30,in,was,charter,differ,within,2,2,1,1,1
nuclear,30,weapons,power,or,transport,exchange,6,3,1,1,1
recent,30,index,acronym,deep,adoption,newspaper,1,1,1,1,1
scientific,30,uncertainty,american,connotations,achievement,papers,1,1,1,1,1
regular,30,season,basis,cavalry,fixed,part,5,2,1,1,1
response,30,to,of,was,there,what,10,5,2,1,1
live,30,in,broadcast,video,well,concerts,6,1,1,1,1
car,30,was,accident,on,exhaust,racing,3,2,2,1,1
quickly,30,switch,apologized,became,sold,through,2,1,1,1,1
hall,30,of,and,stopped,wife,archives,5,3,1,1,1
william,30,g,shakespeare,farrar,howell,j,1,1,1,1,1
allows,30,the,for,a,theorems,only,10,4,1,1,1
capital,29,investment,and,of,n,to,2,2,2,1,1
enough,29,to,for,money,pace,heat,7,2,1,1,1
necessary,29,to,for,elements,funds,conditions,10,1,1,1,1
heavy,29,metal,fighting,vibrato,sinkers,oils,2,1,1,1,1
metal,29,ores,extraction,bands,spurs,oxides,1,1,1,1,1
remains,29,of,one,high,constitutionally,under,3,1,1,1,1
buildings,29,were,by,of,stand,from,4,1,1,1,1
title,29,to,suggests,be,retour,role,3,1,1,1,1
o,29,p,an,was,is,interfaces,1,1,1,1,1
african,29,creole,harbours,government,aircraft,business,1,1,1,1,1
parties,29,to,in,vying,were,had,3,2,1,1,1
mid,29,century,to,adulthood,paintings,and,7,2,1,1,1
northern,29,syria,and,tel,edge,norwegian,2,2,1,1,1
cost,29,of,down,kenya,card,overruns,11,1,1,1,1
heat,29,to,radiation,into,sink,released,3,1,1,1,1
properties,29,of,has,from,inherent,that,8,1,1,1,1
mostly,29,armoured,men,acknowledged,show,in,1,1,1,1,1
performed,29,by,the,using,to,poorly,5,3,2,1,1
commercial,29,which,banks,boom,nuclear,centre,2,1,1,1,1
start,29,of,at,position,duplicating,playing,7,1,1,1,1
clear,29,appreciation,winter,from,evidence,historical,1,1,1,1,1
kingdom,29,of,was,olympic,membership,the,7,2,1,1,1
female,29,and,guest,members,competition,condoms,4,1,1,1,1
attempt,29,to,at,on,sailed,a,21,2,1,1,1
object,28,and,when,on,seen,would,2,1,1,1,1
something,28,that,which,like,to,must,4,2,1,1,1
decided,28,to,that,by,he,it,14,6,2,2,1
length,28,of,is,and,vane,altogether,7,2,2,1,1
drive,28,like,genesis,controller,and,shaft,2,1,1,1,1
image,28,of,floating,starts,descriptor,tarnished,6,1,1,1,1
travel,28,to,and,long,at,widely,3,2,1,1,1
bc,28,regium,in,an,became,following,1,2,1,1,1
via,28,golgi,singapore,st,its,trading,1,1,1,1,1
test,28,audiences,solution,equipment,the,positive,1,1,1,1,1
smaller,28,than,and,cumulus,area,in,2,1,1,1,1
taking,28,advantage,turns,shape,their,considerable,2,1,1,1,1
companies,28,were,have,combined,offer,brands,4,3,1,1,1
australia,28,and,has,announced,via,to,5,2,1,1,1
provides,28,a,the,access,support,enough,7,3,1,1,1
volume,28,of,produced,is,expansion,xx,10,1,1,1,1
highly,28,developed,reliant,coveted,impractical,anisotropic,3,1,1,1,1
probably,28,the,took,one,erroneous,lived,3,2,1,1,1
require,28,the,that,glass,human,hardware,4,3,1,1,1
wanted,28,to,a,the,military,sg,21,2,1,1,1
success,28,was,in,among,as,became,3,3,1,1,1
named,28,the,for,ann,by,its,3,2,1,1,1
advantage,28,of,in,is,over,can,13,2,2,2,1
units,28,agreed,is,did,until,returning,1,1,1,1,1
future,28,adherence,before,percentage,general,job,1,1,1,1,1
summer,28,months,not,palace,term,provided,3,1,1,1,1
annual,28,precipitation,growth,convention,escalation,deforestation,2,2,1,1,1
fall,28,of,out,further,more,through,8,2,1,1,1
increasing,28,the,number,function,with,concerns,3,3,1,1,1
fighting,28,against,continued,field,vehicles,on,3,1,1,1,1
policies,27,may,as,that,intended,reflected,1,1,1,1,1
release,27,of,all,schary,also,in,4,1,1,1,1
takes,27,a,to,advantage,three,any,3,3,1,1,1
native,27,american,americans,lands,art,religions,8,5,1,1,1
j,27,engine,polchinski,was,w,f,2,1,1,1,1
creating,27,a,the,and,an,television,6,4,2,2,1
accepted,27,for,hypothesis,practice,weir,a,2,1,1,1,1
male,27,first,roles,counterparts,condoms,assert,1,1,1,1,1
front,27,of,were,screen,and,page,5,1,1,1,1
determined,27,by,to,that,nobility,age,10,4,4,1,1
dead,27,in,but,sea,by,outs,1,1,1,1,1
cities,27,have,expanded,across,helped,and,2,1,1,1,1
mean,27,wind,the,value,diameter,age,1,1,1,1,1
content,27,is,and,that,header,comprised,4,2,1,1,1
flow,27,of,evaluation,has,or,for,6,1,1,1,1
formed,27,by,and,up,at,it,3,2,1,1,1
potential,27,of,to,for,export,significance,2,2,2,1,1
simply,27,syndromes,typed,wouldn,floating,connected,1,1,1,1,1
approach,27,to,a,the,toward,sees,10,2,1,1,1
unit,27,with,time,is,operator,founded,2,1,1,1,1
club,27,at,of,museum,is,circa,1,1,1,1,1
cross,27,articles,studies,terms,to,with,1,1,1,1,1
night,27,fighting,jagger,performance,hag,watch,2,1,1,1,1
rest,27,of,his,left,on,around,18,1,1,1,1
sound,27,recorder,blasts,came,very,breed,1,1,1,1,1
follow,27,the,a,him,fresnel,whichever,10,2,2,1,1
yet,27,the,available,had,be,cause,2,1,1,1,1
defense,27,of,in,artillery,council,science,4,2,1,1,1
league,27,matches,leaders,goal,of,franchises,1,1,1,2,1
divided,27,into,in,by,france,over,15,2,1,1,1
exchange,27,for,on,minds,is,rates,8,1,1,1,1
color,26,and,or,table,tv,processing,4,1,1,1,1
wall,26,of,exist,the,that,recounts,4,1,1,1,1
hydrogen,26,ion,and,atom,ions,in,3,3,2,1,1
rule,26,of,described—it,he,was,in,4,1,1,1,1
flight,26,altitudes,lessons,control,consists,he,1,1,1,1,1
location,26,on,for,within,that,over,1,1,1,1,1
minister,26,and,of,renaud,who,winston,2,2,1,1,1
saying,26,that,it,yes,in,mass,8,1,1,1,1
spread,26,out,to,or,terror,mercy,6,4,1,1,1
income,26,for,by,due,earners,tax,7,2,1,1,1
quality,26,of,furniture,is,daily,may,8,1,1,1,1
families,26,with,and,came,deserted,have,2,1,1,1,1
makes,26,it,sure,life,living,armour,5,1,1,1,1
measure,26,of,the,almost,zero,in,7,5,1,1,1
street,26,continued,scenes,kids,by,lamps,1,1,1,1,1
running,26,back,through,commentary,boards,game,2,2,1,1,1
supported,26,by,the,a,it,with,8,6,1,1,1
versions,26,of,are,by,prepared,which,15,3,1,1,1
transport,26,in,proteins,an,infrastructure,logs,3,1,1,1,1
charge,26,of,and,can,higher,effects,8,2,1,1,1
green,26,forests,state,religion,mountain,v,1,1,1,1,1
price,26,of,is,went,for,in,9,2,1,1,1
anti,26,legislation,and,weapons,guns,missile,1,2,1,1,1
account,26,of,for,the,can,their,11,6,3,1,1
becoming,26,the,a,contaminated,relatively,acting,5,4,1,1,1
approximately,26,three,a,from,two,half,1,1,1,1,1
weapons,26,from,in,they,have,can,2,1,1,1,1
call,26,was,me,for,when,themselves,2,2,2,1,1
resulting,26,in,from,heat,family,solution,15,3,1,1,1
saw,26,the,no,her,welland,me,5,2,1,1,1
mind,26,in,after,vaughan,of,must,1,1,1,1,1
room,26,inside,temperature,for,following,with,1,2,1,1,1
turned,26,to,over,the,out,unprofitable,6,5,2,1,1
double,26,the,on,helical,that,revolvers,2,1,1,1,1
pay,26,for,double,which,lip,security,7,1,1,1,1
win,26,the,against,their,with,was,5,1,1,1,1
won,26,the,more,his,both,ten,8,2,1,1,1
construction,26,of,industry,began,for,first,8,2,2,1,1
woman,26,he,and,thought,is,in,2,2,1,1,1
reported,26,that,to,where,successful,seeing,7,3,1,1,1
programs,26,that,for,of,on,or,4,2,2,1,1
news,25,of,placed,coverage,sources,reporting,5,1,1,1,1
plan,25,a,for,to,z,through,2,2,2,1,1
billion,25,in,and,on,a,respectively,2,2,2,1,1
hours,25,of,later,in,into,and,5,1,1,1,1
winter,25,and,months,foraging,season,nights,3,2,1,1,1
road,25,to,construction,trip,condition,goes,3,1,1,1,1
rules,25,of,restricting,to,circular,come,4,1,1,1,1
album,25,was,the,features,lullabys,hell,3,1,1,1,1
electron,25,for,to,movement,mass,trajectory,1,1,1,1,1
remained,25,independent,completely,popular,neutral,at,2,1,1,1,1
allowing,25,the,for,enthusiasts,slaughter,vibrational,6,4,1,1,1
application,25,of,in,to,will,pop,3,2,2,1,1
leaving,25,the,for,warner,most,their,6,2,1,1,1
phase,25,of,a,out,difference,in,2,1,1,1,1
believe,25,that,in,the,it,he,13,4,3,1,1
origin,25,of,and,but,it,to,8,2,1,1,1
cultural,25,movement,cannibalism,renaissance,influence,centre,1,1,1,1,1
fully,25,functional,heterosexual,removed,low,anchored,2,1,1,1,1
software,25,was,products,publisher,release,could,1,1,1,1,1
ball,25,away,over,aired,was,at,2,1,1,1,1
passed,25,by,and,along,prior,inadvertently,3,2,2,1,1
stars,25,and,are,in,according,of,5,2,1,1,1
organization,25,of,and,has,called,was,4,2,1,1,1
knowledge,25,of,are,in,and,about,5,2,1,1,1
stage,25,was,directions,there,performances,into,2,1,1,1,1
table,25,of,indices,on,cell,at,3,1,1,1,1
relatively,25,small,recent,thin,well,inexpensive,5,2,1,1,1
adopted,25,as,free,in,alongside,part,2,1,1,1,1
temperatures,25,are,and,can,around,of,5,3,2,2,1
pope,25,to,gregory,in,because,nicholas,3,1,1,1,1
chief,25,of,justice,government,disciples,noted,3,3,1,1,1
japan,25,is,as,had,but,has,1,1,1,1,1
error,25,rate,in,probable,the,ratio,3,2,1,1,1
appear,25,to,in,less,as,before,6,6,1,1,1
nine,24,months,episode,hours,partners,relatives,2,2,1,1,1
